       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.129306,  1.390059,  0.625007,  0.365699,  0.124006,  1.512332,  7.377160,  0.911400,  0.027910 
  0.139025,  0.648465,  0.632633,  0.361176,  0.113646,  1.627830,  7.014571,  0.911400,  0.027910 
  0.129788,  1.312708,  0.697445,  0.361329,  0.139780,  2.398856,  6.904931,  0.911400,  0.027910 
  0.136195,  1.390668,  0.622899,  0.419066,  0.241488,  1.736326,  7.217722,  0.911400,  0.027910 
  0.129651,  1.378186,  0.636619,  0.369844,  0.223434,  2.527090,  6.938394,  0.911400,  0.027910 
  0.129468,  0.616229,  0.694882,  0.412101,  0.197463,  1.926621,  6.982481,  0.911400,  0.027910 
  0.131871,  0.607861,  0.671657,  0.419426,  0.154618,  2.016997,  7.294848,  0.911400,  0.027910 
  0.130801,  1.350995,  0.634926,  0.363782,  0.084133,  1.781055,  7.280739,  0.911400,  0.027910 
  0.129027,  0.720771,  0.614947,  0.403302,  0.250688,  1.895170,  7.167177,  0.911400,  0.027910 
  0.130391,  0.676423,  0.681098,  0.418570,  0.073231,  2.078139,  7.439286,  0.911400,  0.027910 
  0.129378,  1.305478,  0.622694,  0.369216,  0.203145,  2.661556,  7.415090,  0.911400,  0.027910 
  0.129162,  0.710971,  0.681720,  0.402505,  0.150262,  1.517759,  7.107537,  0.911400,  0.027910 
  0.139352,  0.723652,  0.620238,  0.365781,  0.236155,  2.335789,  6.961015,  0.911400,  0.027910 
  0.139566,  1.115543,  0.688834,  0.360797,  0.346799,  2.168428,  7.179713,  0.911400,  0.027910 
  0.139111,  1.387783,  0.635654,  0.415397,  0.087393,  2.587591,  7.190869,  0.911400,  0.027910 
  0.129189,  0.913623,  0.650155,  0.364246,  0.281422,  1.873926,  7.130985,  0.911400,  0.027910 
  0.129576,  1.201018,  0.615342,  0.417384,  0.157346,  1.835675,  7.445241,  0.911400,  0.027910 
  0.129797,  1.178546,  0.673382,  0.418621,  0.109782,  1.968171,  7.083521,  0.911400,  0.027910 
  0.137591,  0.674111,  0.626351,  0.363644,  0.055231,  2.736089,  7.193189,  0.911400,  0.027910 
  0.129071,  0.800469,  0.689214,  0.360265,  0.186451,  2.499080,  7.479558,  0.911400,  0.027910 
  0.138055,  0.607572,  0.697019,  0.366606,  0.103103,  2.606613,  7.119656,  0.911400,  0.027910 
  0.139998,  0.661182,  0.670932,  0.367827,  0.158900,  1.970824,  7.487101,  0.911400,  0.027910 
  0.129161,  1.252275,  0.698418,  0.416040,  0.244358,  2.024613,  7.136574,  0.911400,  0.027910 
  0.129504,  1.275885,  0.671531,  0.368355,  0.309531,  2.284145,  7.348884,  0.911400,  0.027910 
  0.139084,  0.605824,  0.656128,  0.414296,  0.165779,  2.516455,  6.968616,  0.911400,  0.027910 
  0.129851,  0.689226,  0.635565,  0.417145,  0.266979,  1.989031,  7.492597,  0.911400,  0.027910 
  0.139625,  1.380381,  0.611016,  0.382288,  0.137053,  2.178319,  7.259216,  0.911400,  0.027910 
  0.129668,  0.665856,  0.675862,  0.405996,  0.129237,  2.673968,  7.139806,  0.911400,  0.027910 
  0.139696,  0.745925,  0.633952,  0.370140,  0.313324,  2.147770,  7.265380,  0.911400,  0.027910 
  0.137100,  0.623346,  0.676502,  0.366085,  0.311668,  2.464417,  7.445428,  0.911400,  0.027910 
  0.138485,  0.618347,  0.641682,  0.417439,  0.331228,  2.131008,  7.240380,  0.911400,  0.027910 
  0.129124,  0.622615,  0.637449,  0.393637,  0.098258,  1.853707,  7.420148,  0.911400,  0.027910 
  0.135597,  1.366603,  0.645092,  0.416624,  0.200638,  2.368920,  7.344121,  0.911400,  0.027910 
  0.130157,  0.624114,  0.611920,  0.410023,  0.147420,  2.613747,  7.383719,  0.911400,  0.027910 
  0.129325,  0.677037,  0.685910,  0.398504,  0.279045,  2.601421,  7.223598,  0.911400,  0.027910 
  0.139283,  1.391680,  0.665517,  0.373314,  0.262562,  2.383888,  7.038414,  0.911400,  0.027910 
  0.131456,  0.650126,  0.645536,  0.414543,  0.229887,  2.576677,  7.110008,  0.911400,  0.027910 
  0.130010,  0.688093,  0.623510,  0.413316,  0.174646,  1.597894,  6.902338,  0.911400,  0.027910 
  0.138864,  0.696790,  0.679718,  0.367017,  0.257551,  2.157634,  7.341938,  0.911400,  0.027910 
  0.129545,  0.965245,  0.642685,  0.361590,  0.192680,  2.044701,  7.176997,  0.911400,  0.027910 
  0.129042,  1.066282,  0.633515,  0.412911,  0.121604,  2.138492,  7.187924,  0.911400,  0.027910 
  0.130741,  0.731212,  0.612404,  0.419598,  0.319972,  2.556107,  7.130281,  0.911400,  0.027910 
  0.129950,  1.248617,  0.636691,  0.360670,  0.293451,  2.148925,  7.464063,  0.911400,  0.027910 
  0.129813,  0.600378,  0.650478,  0.397268,  0.323697,  2.158274,  7.160323,  0.911400,  0.027910 
  0.133600,  1.399122,  0.610022,  0.402352,  0.245685,  2.493319,  7.450995,  0.911400,  0.027910 
  0.129427,  1.364331,  0.688131,  0.389453,  0.076622,  2.115252,  7.095231,  0.911400,  0.027910 
  0.136107,  0.652443,  0.612946,  0.361722,  0.182014,  1.537454,  7.358259,  0.911400,  0.027910 
  0.129773,  1.356527,  0.653318,  0.374207,  0.264427,  1.865874,  7.336492,  0.911400,  0.027910 
  0.138722,  1.099615,  0.614380,  0.362012,  0.154944,  2.566829,  7.240746,  0.911400,  0.027910 
  0.129256,  1.360221,  0.676404,  0.418905,  0.181513,  2.651298,  7.395752,  0.911400,  0.027910 
