       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.129916,  0.615123,  0.646932,  0.366586,  0.056482,  2.668528,  7.148556,  1.133420,  0.010230 
  0.129002,  0.657149,  0.622769,  0.413142,  0.332215,  2.150208,  7.260911,  1.133420,  0.010230 
  0.129346,  0.639794,  0.630935,  0.365370,  0.103980,  2.592638,  7.049987,  1.133420,  0.010230 
  0.129263,  1.370536,  0.699697,  0.362278,  0.068259,  1.619064,  7.256134,  1.133420,  0.010230 
  0.139532,  0.604718,  0.634819,  0.360551,  0.241620,  2.105654,  7.213283,  1.133420,  0.010230 
  0.139234,  1.307822,  0.693001,  0.418575,  0.083165,  2.710937,  7.381600,  1.133420,  0.010230 
  0.133284,  0.767986,  0.610097,  0.361039,  0.084590,  2.459720,  7.295717,  1.133420,  0.010230 
  0.139072,  1.372040,  0.674169,  0.413985,  0.112923,  2.509745,  7.008659,  1.133420,  0.010230 
  0.136728,  0.763474,  0.686573,  0.363164,  0.061163,  2.608962,  7.490686,  1.133420,  0.010230 
  0.135287,  1.398662,  0.662916,  0.417665,  0.338138,  2.227586,  6.998098,  1.133420,  0.010230 
  0.131630,  1.164551,  0.680888,  0.361813,  0.351347,  1.925469,  7.055986,  1.133420,  0.010230 
  0.132404,  0.778187,  0.626845,  0.364331,  0.057634,  2.128368,  7.336004,  1.133420,  0.010230 
  0.130993,  1.055584,  0.637288,  0.367401,  0.347676,  2.130557,  7.098837,  1.133420,  0.010230 
  0.129644,  1.156585,  0.657494,  0.363039,  0.318374,  2.079832,  7.301026,  1.133420,  0.010230 
  0.129060,  1.310139,  0.635326,  0.360496,  0.121268,  2.552110,  6.991382,  1.133420,  0.010230 
  0.139704,  0.616098,  0.618513,  0.419407,  0.118316,  2.360809,  7.004111,  1.133420,  0.010230 
  0.129330,  1.000552,  0.661091,  0.365522,  0.327431,  1.565625,  7.449135,  1.133420,  0.010230 
  0.134725,  0.620000,  0.691924,  0.367904,  0.088234,  1.520459,  7.096926,  1.133420,  0.010230 
  0.131217,  0.772253,  0.629203,  0.409280,  0.328266,  2.505981,  7.159605,  1.133420,  0.010230 
  0.139424,  1.035709,  0.678282,  0.364531,  0.333754,  2.611588,  7.403855,  1.133420,  0.010230 
  0.138259,  0.787861,  0.671318,  0.362339,  0.090004,  2.747788,  6.900334,  1.133420,  0.010230 
  0.134563,  0.737584,  0.664371,  0.360722,  0.117190,  1.971905,  7.367024,  1.133420,  0.010230 
  0.134937,  1.051032,  0.644905,  0.361024,  0.286011,  1.734606,  7.421046,  1.133420,  0.010230 
  0.129230,  0.602564,  0.639652,  0.407037,  0.246973,  1.691146,  7.418237,  1.133420,  0.010230 
  0.129384,  0.699500,  0.690899,  0.414759,  0.059657,  2.547077,  7.299165,  1.133420,  0.010230 
  0.139876,  0.626503,  0.682273,  0.376797,  0.314092,  2.577757,  7.453366,  1.133420,  0.010230 
  0.129168,  1.100455,  0.613113,  0.366180,  0.274199,  1.956718,  6.924515,  1.133420,  0.010230 
  0.129052,  0.746729,  0.688189,  0.410512,  0.302857,  2.005473,  6.935312,  1.133420,  0.010230 
  0.130946,  0.613009,  0.644908,  0.414367,  0.306365,  1.840651,  6.922561,  1.133420,  0.010230 
  0.129107,  0.835536,  0.632467,  0.368636,  0.070750,  2.358621,  7.451728,  1.133420,  0.010230 
  0.137261,  1.009128,  0.654424,  0.362079,  0.325063,  1.899910,  7.188965,  1.133420,  0.010230 
  0.129810,  1.023556,  0.643517,  0.362175,  0.266472,  2.404707,  7.331801,  1.133420,  0.010230 
  0.138609,  0.642923,  0.624843,  0.363020,  0.183510,  1.931947,  7.410543,  1.133420,  0.010230 
  0.129537,  0.813141,  0.617418,  0.361306,  0.138792,  2.049590,  7.183513,  1.133420,  0.010230 
  0.130806,  1.376064,  0.610262,  0.373459,  0.333599,  1.575735,  7.349754,  1.133420,  0.010230 
  0.132190,  1.397402,  0.676061,  0.360190,  0.297145,  2.285226,  7.158506,  1.133420,  0.010230 
  0.138764,  0.936049,  0.674874,  0.416458,  0.078382,  2.223122,  7.175819,  1.133420,  0.010230 
  0.132131,  0.717790,  0.654628,  0.363480,  0.110623,  1.750318,  7.066884,  1.133420,  0.010230 
  0.129993,  0.792372,  0.612499,  0.399309,  0.319534,  2.621129,  7.406362,  1.133420,  0.010230 
  0.132672,  0.622032,  0.630833,  0.370185,  0.124891,  1.954486,  7.342979,  1.133420,  0.010230 
  0.132537,  0.825253,  0.640007,  0.418148,  0.333388,  1.994663,  7.375695,  1.133420,  0.010230 
  0.129975,  0.674544,  0.693390,  0.411926,  0.271370,  2.291003,  7.091754,  1.133420,  0.010230 
  0.134774,  1.391386,  0.671128,  0.377197,  0.316331,  1.583219,  6.941052,  1.133420,  0.010230 
  0.137357,  1.395857,  0.667098,  0.406613,  0.094462,  1.909057,  7.357907,  1.133420,  0.010230 
  0.132696,  0.721692,  0.625453,  0.417222,  0.305144,  1.600813,  7.108284,  1.133420,  0.010230 
  0.135913,  1.104926,  0.693502,  0.366444,  0.332174,  2.371751,  7.205222,  1.133420,  0.010230 
  0.129091,  1.399637,  0.615777,  0.393343,  0.300564,  1.860127,  7.387339,  1.133420,  0.010230 
  0.131180,  0.682551,  0.663930,  0.415584,  0.284811,  1.902798,  7.367311,  1.133420,  0.010230 
  0.131524,  0.678609,  0.616339,  0.367812,  0.111722,  1.683268,  6.954557,  1.133420,  0.010230 
  0.129823,  1.170119,  0.613920,  0.416941,  0.061428,  2.041493,  6.980081,  1.133420,  0.010230 
