       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.129376,  1.062419,  0.646107,  0.380953,  0.344658,  2.710109,  7.446138,  1.029930,  0.008909 
  0.137045,  1.384448,  0.651264,  0.419563,  0.129792,  1.540507,  7.046023,  1.029930,  0.008909 
  0.130690,  1.373916,  0.645600,  0.417791,  0.203534,  2.710459,  7.140030,  1.029930,  0.008909 
  0.130556,  0.901387,  0.623747,  0.419905,  0.102315,  1.514947,  7.191637,  1.029930,  0.008909 
  0.130573,  1.285271,  0.698529,  0.373902,  0.343507,  2.603845,  6.921850,  1.029930,  0.008909 
  0.133084,  1.067012,  0.686778,  0.361932,  0.348290,  2.305361,  7.482957,  1.029930,  0.008909 
  0.129246,  1.353025,  0.611651,  0.407949,  0.276950,  2.663673,  7.423675,  1.029930,  0.008909 
  0.134840,  1.023360,  0.644759,  0.413136,  0.062299,  1.571756,  6.926980,  1.029930,  0.008909 
  0.129388,  1.013443,  0.697768,  0.360572,  0.294088,  1.527727,  7.022237,  1.029930,  0.008909 
  0.132929,  1.387496,  0.631479,  0.369559,  0.350700,  2.375036,  7.107940,  1.029930,  0.008909 
  0.138125,  0.924513,  0.689710,  0.418138,  0.063959,  2.666868,  7.272972,  1.029930,  0.008909 
  0.138687,  1.014703,  0.672442,  0.418041,  0.340963,  2.632512,  7.072495,  1.029930,  0.008909 
  0.138587,  1.383224,  0.661774,  0.361286,  0.331957,  2.598593,  7.396563,  1.029930,  0.008909 
  0.138312,  0.722024,  0.652835,  0.410923,  0.066268,  1.526896,  7.076962,  1.029930,  0.008909 
  0.132756,  1.380013,  0.691991,  0.395718,  0.092972,  1.530222,  7.414991,  1.029930,  0.008909 
  0.133367,  1.356886,  0.628222,  0.411665,  0.267477,  1.523263,  6.953249,  1.029930,  0.008909 
  0.137865,  0.755311,  0.620319,  0.402376,  0.342184,  2.738206,  7.189317,  1.029930,  0.008909 
  0.139249,  0.802463,  0.623357,  0.410430,  0.333473,  2.432414,  7.415817,  1.029930,  0.008909 
  0.132622,  0.845338,  0.621230,  0.417659,  0.065515,  2.132967,  7.446442,  1.029930,  0.008909 
  0.129003,  0.683249,  0.645462,  0.370215,  0.330990,  1.533154,  7.342462,  1.029930,  0.008909 
  0.132236,  0.890291,  0.624927,  0.406400,  0.060305,  1.671980,  7.393754,  1.029930,  0.008909 
  0.139272,  1.396555,  0.627375,  0.387108,  0.142249,  1.567292,  7.019563,  1.029930,  0.008909 
  0.129867,  0.917726,  0.658117,  0.372214,  0.292256,  2.635794,  7.313274,  1.029930,  0.008909 
  0.137634,  1.305191,  0.618519,  0.408393,  0.089642,  1.554030,  6.909609,  1.029930,  0.008909 
  0.131074,  1.155738,  0.690424,  0.383937,  0.311776,  2.660522,  7.208478,  1.029930,  0.008909 
  0.139839,  0.842940,  0.634673,  0.413739,  0.338165,  1.928361,  7.090762,  1.029930,  0.008909 
  0.133636,  1.274866,  0.633625,  0.360504,  0.327367,  2.679691,  6.992317,  1.029930,  0.008909 
  0.129777,  1.317665,  0.662137,  0.379921,  0.209152,  1.545190,  6.907195,  1.029930,  0.008909 
  0.139854,  0.961012,  0.665881,  0.371400,  0.164597,  1.557138,  6.955923,  1.029930,  0.008909 
  0.129934,  1.360788,  0.667563,  0.360312,  0.175396,  2.195596,  7.157557,  1.029930,  0.008909 
