       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.130154,  0.620272,  0.685288,  0.370104,  0.078208,  1.540488,  6.954825,  1.051480,  0.025131 
  0.132392,  0.602754,  0.673584,  0.364791,  0.090455,  1.567272,  7.189617,  1.051480,  0.025131 
  0.139522,  0.735783,  0.647831,  0.361162,  0.057380,  1.554449,  6.924908,  1.051480,  0.025131 
  0.129025,  1.398162,  0.656885,  0.360630,  0.151903,  2.192688,  7.069145,  1.051480,  0.025131 
  0.129964,  1.326303,  0.640176,  0.368339,  0.348155,  1.599703,  7.418968,  1.051480,  0.025131 
  0.132049,  0.610111,  0.699538,  0.414132,  0.327760,  2.371910,  6.993061,  1.051480,  0.025131 
  0.131300,  0.784380,  0.680035,  0.419518,  0.330467,  2.611310,  7.104985,  1.051480,  0.025131 
  0.129129,  0.656283,  0.648430,  0.368883,  0.096683,  2.386834,  7.316563,  1.051480,  0.025131 
  0.139081,  0.603080,  0.635349,  0.382774,  0.351274,  1.669641,  7.276136,  1.051480,  0.025131 
  0.138217,  0.612387,  0.638868,  0.361312,  0.281842,  1.807635,  7.152060,  1.051480,  0.025131 
  0.137020,  0.605965,  0.686636,  0.360797,  0.172725,  1.779231,  7.142776,  1.051480,  0.025131 
  0.139288,  1.399056,  0.627528,  0.417959,  0.298660,  1.788553,  7.245239,  1.051480,  0.025131 
  0.129890,  0.742286,  0.690120,  0.366677,  0.089132,  1.855865,  7.027866,  1.051480,  0.025131 
  0.139350,  1.393000,  0.650993,  0.377646,  0.347829,  2.639845,  7.294092,  1.051480,  0.025131 
  0.135910,  1.373531,  0.654051,  0.414297,  0.068493,  2.668118,  7.484003,  1.051480,  0.025131 
  0.138668,  0.758340,  0.623950,  0.415589,  0.333113,  2.660503,  7.397531,  1.051480,  0.025131 
  0.132452,  0.676808,  0.638453,  0.367577,  0.067415,  2.515856,  7.307410,  1.051480,  0.025131 
  0.129637,  0.624337,  0.636057,  0.416230,  0.135274,  2.281314,  7.016135,  1.051480,  0.025131 
  0.130694,  0.816340,  0.689448,  0.405714,  0.338065,  1.748595,  7.405100,  1.051480,  0.025131 
  0.139427,  1.304179,  0.615762,  0.419393,  0.062326,  2.128615,  7.143698,  1.051480,  0.025131 
  0.139252,  0.617942,  0.665990,  0.416487,  0.191362,  1.717827,  6.911050,  1.051480,  0.025131 
  0.129818,  0.637871,  0.697747,  0.393054,  0.322407,  1.761856,  7.355219,  1.051480,  0.025131 
  0.129666,  1.257655,  0.699924,  0.363586,  0.170344,  1.529809,  7.365901,  1.051480,  0.025131 
  0.129368,  1.380441,  0.626582,  0.376821,  0.079749,  1.746013,  6.918069,  1.051480,  0.025131 
  0.134011,  0.747123,  0.674269,  0.410823,  0.340013,  1.681545,  7.288352,  1.051480,  0.025131 
  0.139768,  0.614623,  0.651845,  0.372300,  0.224220,  2.710440,  7.006372,  1.051480,  0.025131 
  0.131234,  0.714242,  0.689089,  0.415750,  0.300629,  2.055176,  7.220447,  1.051480,  0.025131 
  0.129338,  0.690668,  0.683681,  0.397413,  0.334619,  2.235316,  7.216054,  1.051480,  0.025131 
  0.130057,  1.391604,  0.679382,  0.391547,  0.278456,  1.592088,  7.116587,  1.051480,  0.025131 
  0.129018,  0.685750,  0.645960,  0.400692,  0.304705,  1.802646,  7.480329,  1.051480,  0.025131 
  0.130507,  0.644577,  0.666902,  0.407609,  0.285811,  2.123232,  6.958614,  1.051480,  0.025131 
  0.129249,  1.354550,  0.612062,  0.380207,  0.332060,  1.505650,  6.976930,  1.051480,  0.025131 
  0.137634,  1.387391,  0.667824,  0.415869,  0.245612,  1.981474,  6.948787,  1.051480,  0.025131 
  0.139205,  1.369589,  0.675588,  0.386151,  0.062652,  2.391955,  7.272475,  1.051480,  0.025131 
  0.130992,  0.769883,  0.641800,  0.360133,  0.121643,  2.097497,  7.206525,  1.051480,  0.025131 
  0.138520,  1.354103,  0.685190,  0.360478,  0.096317,  2.135180,  7.493155,  1.051480,  0.025131 
  0.130839,  0.603933,  0.675566,  0.417817,  0.241832,  1.893110,  7.317414,  1.051480,  0.025131 
  0.130740,  0.662989,  0.634634,  0.386051,  0.347320,  1.515760,  7.239990,  1.051480,  0.025131 
  0.129175,  1.135763,  0.694066,  0.374188,  0.302237,  2.687681,  7.394241,  1.051480,  0.025131 
  0.130813,  0.841255,  0.687465,  0.361942,  0.062062,  2.449157,  7.041235,  1.051480,  0.025131 
  0.138783,  0.698919,  0.684264,  0.362383,  0.226791,  2.557084,  7.370295,  1.051480,  0.025131 
  0.133426,  0.870275,  0.614158,  0.363985,  0.076085,  1.610207,  7.480576,  1.051480,  0.025131 
  0.137532,  0.607916,  0.670784,  0.409099,  0.061329,  2.333002,  7.411827,  1.051480,  0.025131 
  0.131084,  1.393731,  0.629998,  0.413665,  0.243556,  2.105769,  6.971437,  1.051480,  0.025131 
  0.138603,  1.383652,  0.661614,  0.370269,  0.305458,  2.399045,  6.994638,  1.051480,  0.025131 
  0.136824,  1.340027,  0.638486,  0.418311,  0.091208,  2.592884,  7.281089,  1.051480,  0.025131 
  0.139663,  0.673543,  0.690892,  0.362542,  0.340176,  2.311250,  6.951107,  1.051480,  0.025131 
  0.139974,  1.377311,  0.679119,  0.410559,  0.169815,  2.098416,  6.931143,  1.051480,  0.025131 
  0.131083,  0.685222,  0.672754,  0.371325,  0.119805,  1.695419,  7.050215,  1.051480,  0.025131 
  0.132721,  1.166043,  0.663429,  0.361958,  0.274927,  1.529109,  7.409008,  1.051480,  0.025131 
