VARIABLES = "X", "Y", "obj_func", "sens_cb1", sens_sig", "sens_cb2","sens_kar", "sens_cw2", sens_cw3", "sens_cv1", "sens_x", "sens_y"
9.208206E-01      2.249949E-02      5.652914E-01      -3.302604E+00     -2.690450E-01     -2.146859E-02     -1.606553E+00     -2.058340E-01     3.548586E-03      -3.437968E-03     -1.270050E+00     -1.034068E+01     
9.208206E-01      2.249949E-02      -4.400970E-01     4.561093E+00      1.443227E-01      5.758227E-02      2.306090E+00      2.299532E-01      -3.170327E-03     1.065023E-02      2.219090E+00      1.182196E+01      
9.208206E-01      2.249949E-02      4.548554E-01      -3.837063E+00     -1.299422E-01     -4.337352E-02     -1.929695E+00     -2.085317E-01     1.082576E-02      -7.954906E-03     -1.529383E+00     -1.026948E+01     
9.208206E-01      2.249949E-02      7.033015E-01      -1.985851E+00     -2.808032E-01     -4.771960E-04     -1.646069E+00     -1.672768E-01     2.845516E-03      2.558167E-03      -8.154402E-01     -1.016234E+01     
9.208206E-01      2.249949E-02      7.080982E-01      -1.983954E+00     -2.876423E-01     -7.342813E-04     -1.707850E+00     -1.671105E-01     3.459889E-03      2.554904E-03      -8.426437E-01     -1.026881E+01     
9.208206E-01      2.249949E-02      5.554618E-01      -3.223559E+00     -1.656271E-01     -3.561196E-02     -2.055916E+00     -1.960664E-01     5.671287E-03      -3.185559E-03     -1.319760E+00     -1.050178E+01     
9.208206E-01      2.249949E-02      5.593426E-01      -3.230786E+00     -1.626725E-01     -3.390685E-02     -2.207516E+00     -2.002923E-01     1.134283E-02      -3.682000E-03     -1.380002E+00     -1.072026E+01     
9.208206E-01      2.249949E-02      5.356317E-01      -3.289301E+00     -1.218067E-01     -3.143786E-02     -2.232952E+00     -1.821268E-01     6.548581E-03      -3.720282E-03     -1.443318E+00     -1.057863E+01     
9.208206E-01      2.249949E-02      6.553981E-01      -2.547910E+00     -2.300773E-01     -7.886700E-03     -1.889590E+00     -1.754085E-01     5.823362E-03      6.845530E-04      -1.080443E+00     -1.047229E+01     
9.208206E-01      2.249949E-02      6.260788E-01      -2.727477E+00     -2.428820E-01     -1.237626E-02     -1.743498E+00     -1.846991E-01     4.497561E-03      -1.162272E-03     -1.110981E+00     -1.033704E+01     
9.208206E-01      2.249949E-02      6.201382E-01      -2.859532E+00     -2.455655E-01     -1.620165E-02     -1.808036E+00     -1.882931E-01     2.686147E-03      -7.293971E-04     -1.163453E+00     -1.043958E+01     
9.208206E-01      2.249949E-02      6.169492E-01      -2.793420E+00     -2.428213E-01     -1.512036E-02     -1.671533E+00     -1.887452E-01     2.867287E-03      -1.079546E-03     -1.092133E+00     -1.021539E+01     
9.208206E-01      2.249949E-02      6.320189E-01      -2.617887E+00     -2.866935E-01     -1.176171E-02     -1.538903E+00     -1.933395E-01     4.707959E-03      -1.097687E-03     -9.986420E-01     -1.012592E+01     
9.208206E-01      2.249949E-02      4.752835E-01      -3.709367E+00     -1.483866E-01     -4.591814E-02     -2.157338E+00     -2.078357E-01     3.742079E-03      -7.062660E-03     -1.591688E+00     -1.065182E+01     
