       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.139250,  0.703011,  0.689192,  0.363754,  0.132757,  1.541267,  6.915710,  1.044960,  0.016750 
  0.133159,  0.618512,  0.615608,  0.360370,  0.100516,  1.983128,  7.420697,  1.044960,  0.016750 
  0.135147,  0.610261,  0.652714,  0.365575,  0.182787,  1.521835,  7.038826,  1.044960,  0.016750 
  0.131105,  0.610180,  0.632148,  0.409742,  0.352511,  2.166682,  6.950120,  1.044960,  0.016750 
  0.131836,  0.630191,  0.669159,  0.417939,  0.274195,  1.536803,  6.906198,  1.044960,  0.016750 
  0.133782,  0.625869,  0.662760,  0.419167,  0.347673,  1.742940,  7.099328,  1.044960,  0.016750 
  0.129126,  1.364781,  0.663941,  0.403148,  0.061580,  2.739404,  7.009394,  1.044960,  0.016750 
  0.134229,  0.680373,  0.673790,  0.361591,  0.062699,  2.345116,  7.058244,  1.044960,  0.016750 
  0.138036,  0.632453,  0.690984,  0.360691,  0.159827,  1.930696,  7.242581,  1.044960,  0.016750 
  0.138380,  0.655824,  0.667880,  0.376873,  0.059544,  1.600788,  7.122834,  1.044960,  0.016750 
  0.129115,  0.793729,  0.617711,  0.413298,  0.349118,  1.675891,  6.926335,  1.044960,  0.016750 
  0.129268,  0.636640,  0.679265,  0.364386,  0.175922,  2.594539,  6.973202,  1.044960,  0.016750 
  0.129290,  0.695492,  0.652397,  0.412392,  0.320541,  2.543858,  7.430969,  1.044960,  0.016750 
  0.138249,  0.617753,  0.672169,  0.380230,  0.343076,  2.719315,  7.363865,  1.044960,  0.016750 
  0.130007,  0.612023,  0.612092,  0.415498,  0.230825,  2.614058,  7.042310,  1.044960,  0.016750 
  0.130811,  0.631193,  0.629882,  0.373992,  0.091072,  1.720663,  7.067942,  1.044960,  0.016750 
  0.131384,  0.606414,  0.648452,  0.375207,  0.068585,  2.044882,  7.180369,  1.044960,  0.016750 
  0.130208,  1.223379,  0.620908,  0.365642,  0.236052,  1.554703,  7.383571,  1.044960,  0.016750 
  0.129238,  0.666472,  0.614232,  0.376434,  0.116392,  1.551770,  6.947599,  1.044960,  0.016750 
  0.139963,  0.624609,  0.675645,  0.367170,  0.278633,  2.103003,  7.348219,  1.044960,  0.016750 
  0.132181,  0.653507,  0.649558,  0.362822,  0.134731,  2.502630,  7.300224,  1.044960,  0.016750 
  0.139276,  0.613310,  0.623361,  0.407546,  0.079837,  1.838525,  7.307918,  1.044960,  0.016750 
  0.129635,  0.711303,  0.611018,  0.361473,  0.154658,  1.864041,  7.019214,  1.044960,  0.016750 
  0.139366,  1.398366,  0.645341,  0.374782,  0.324795,  1.762679,  7.081203,  1.044960,  0.016750 
  0.136673,  1.353888,  0.683219,  0.416332,  0.135566,  2.668941,  7.475653,  1.044960,  0.016750 
  0.132727,  1.132661,  0.612276,  0.362562,  0.344288,  1.716068,  7.443383,  1.044960,  0.016750 
  0.130029,  0.848233,  0.649765,  0.366678,  0.080590,  1.709109,  6.964560,  1.044960,  0.016750 
  0.134845,  0.754630,  0.688133,  0.371786,  0.056837,  1.756595,  7.469805,  1.044960,  0.016750 
  0.136627,  1.383368,  0.660692,  0.363837,  0.345315,  2.469324,  6.978683,  1.044960,  0.016750 
  0.139099,  1.291093,  0.620470,  0.360898,  0.341159,  2.410240,  7.093466,  1.044960,  0.016750 
  0.137479,  1.375836,  0.634806,  0.382146,  0.336763,  1.613524,  7.065557,  1.044960,  0.016750 
  0.137869,  0.894243,  0.610591,  0.366738,  0.097524,  1.524461,  7.072827,  1.044960,  0.016750 
  0.138339,  1.393922,  0.673203,  0.367506,  0.116026,  2.558957,  7.025321,  1.044960,  0.016750 
  0.139460,  0.744916,  0.681618,  0.417721,  0.317549,  2.676687,  7.413735,  1.044960,  0.016750 
  0.138302,  1.246194,  0.632180,  0.411142,  0.057167,  2.450767,  7.240275,  1.044960,  0.016750 
  0.132754,  0.626533,  0.683200,  0.364037,  0.200457,  1.793621,  6.937771,  1.044960,  0.016750 
  0.130305,  0.822356,  0.654112,  0.410218,  0.332472,  1.574573,  7.305245,  1.044960,  0.016750 
  0.131786,  0.620463,  0.635382,  0.386170,  0.055555,  2.641631,  7.022813,  1.044960,  0.016750 
  0.137208,  0.619488,  0.640630,  0.418449,  0.149060,  1.633613,  7.172359,  1.044960,  0.016750 
  0.139054,  0.667868,  0.639236,  0.363137,  0.103512,  2.619529,  7.439885,  1.044960,  0.016750 
  0.133513,  1.382339,  0.677189,  0.368813,  0.292371,  1.682631,  7.174995,  1.044960,  0.016750 
  0.138754,  1.298503,  0.647415,  0.419689,  0.187325,  2.712838,  7.317271,  1.044960,  0.016750 
  0.135592,  1.388070,  0.638671,  0.418785,  0.063045,  2.227123,  7.146468,  1.044960,  0.016750 
  0.129527,  0.986844,  0.637191,  0.364687,  0.079410,  1.562975,  7.465287,  1.044960,  0.016750 
  0.130246,  1.357031,  0.629588,  0.414216,  0.250385,  1.608491,  7.273795,  1.044960,  0.016750 
  0.133592,  1.352506,  0.633617,  0.368491,  0.059722,  2.533091,  7.096182,  1.044960,  0.016750 
  0.137969,  0.622373,  0.624516,  0.414765,  0.211297,  1.590328,  7.271065,  1.044960,  0.016750 
  0.132680,  0.685941,  0.621213,  0.416725,  0.322068,  2.388620,  6.983123,  1.044960,  0.016750 
  0.132475,  0.601889,  0.651761,  0.398754,  0.289435,  1.630724,  7.062964,  1.044960,  0.016750 
  0.139010,  1.171964,  0.644437,  0.402013,  0.077232,  2.716164,  7.331545,  1.044960,  0.016750 
