       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.131059,  1.378232,  0.683787,  0.404265,  0.060987,  2.631950,  6.901848,  0.957057,  0.003434 
  0.133357,  1.365262,  0.636981,  0.401855,  0.079834,  2.693748,  6.972249,  0.957057,  0.003434 
  0.139458,  1.262884,  0.656388,  0.403483,  0.056681,  2.698343,  7.294480,  0.957057,  0.003434 
  0.134262,  0.601720,  0.674352,  0.418055,  0.322452,  2.733356,  6.960130,  0.957057,  0.003434 
  0.133150,  0.667198,  0.696079,  0.364121,  0.135359,  1.515218,  7.482732,  0.957057,  0.003434 
  0.133033,  0.632651,  0.679185,  0.361668,  0.099435,  1.761314,  7.369615,  0.957057,  0.003434 
  0.134513,  1.394648,  0.621561,  0.417630,  0.134728,  2.639303,  7.004095,  0.957057,  0.003434 
  0.138006,  1.236745,  0.665695,  0.362196,  0.341116,  2.717994,  7.150552,  0.957057,  0.003434 
  0.129253,  0.650173,  0.695124,  0.372121,  0.067387,  1.733960,  7.186399,  0.957057,  0.003434 
  0.139150,  1.286860,  0.637517,  0.411183,  0.103709,  2.622978,  7.215400,  0.957057,  0.003434 
  0.130958,  1.201064,  0.631159,  0.373495,  0.347028,  2.736464,  7.133030,  0.957057,  0.003434 
  0.139451,  0.696096,  0.613728,  0.413407,  0.351557,  1.599993,  7.493816,  0.957057,  0.003434 
  0.129685,  1.384939,  0.677066,  0.374984,  0.224640,  1.519813,  6.986847,  0.957057,  0.003434 
  0.138795,  1.219065,  0.613526,  0.365977,  0.240955,  1.509528,  7.039633,  0.957057,  0.003434 
  0.135504,  1.272431,  0.610554,  0.397753,  0.093695,  2.732525,  7.144539,  0.957057,  0.003434 
  0.131536,  1.256255,  0.697259,  0.416699,  0.130536,  2.705696,  7.198180,  0.957057,  0.003434 
  0.134937,  0.619324,  0.623393,  0.404647,  0.329718,  2.706659,  7.331361,  0.957057,  0.003434 
  0.132198,  0.603472,  0.642948,  0.366038,  0.063063,  2.034720,  7.115200,  0.957057,  0.003434 
  0.137232,  1.377943,  0.635023,  0.380821,  0.217304,  1.527166,  7.250206,  0.957057,  0.003434 
  0.130727,  0.744183,  0.689421,  0.413654,  0.320161,  1.549618,  7.070502,  0.957057,  0.003434 
  0.139265,  0.751697,  0.657285,  0.366969,  0.075804,  1.745865,  7.246298,  0.957057,  0.003434 
  0.134624,  1.335312,  0.685044,  0.368098,  0.344830,  1.534256,  6.945568,  0.957057,  0.003434 
  0.139056,  0.610987,  0.640696,  0.419383,  0.164119,  1.529661,  6.984340,  0.957057,  0.003434 
  0.139726,  0.631883,  0.645086,  0.381342,  0.342815,  2.631075,  7.458321,  0.957057,  0.003434 
  0.135305,  0.842253,  0.644769,  0.367184,  0.148467,  1.505852,  7.075294,  0.957057,  0.003434 
  0.138511,  1.126640,  0.644573,  0.417730,  0.055878,  2.449446,  7.025496,  0.957057,  0.003434 
  0.136756,  0.735440,  0.689956,  0.371832,  0.102122,  1.614523,  7.241384,  0.957057,  0.003434 
  0.137386,  0.690654,  0.680676,  0.360490,  0.205458,  1.572157,  7.446403,  0.957057,  0.003434 
  0.139350,  0.666670,  0.638634,  0.369240,  0.059216,  1.955897,  7.110100,  0.957057,  0.003434 
  0.132763,  0.818273,  0.675343,  0.375923,  0.062147,  1.667699,  7.410067,  0.957057,  0.003434 
  0.129942,  0.630907,  0.612795,  0.386772,  0.295849,  1.500294,  6.963154,  0.957057,  0.003434 
  0.131611,  0.848756,  0.672722,  0.378440,  0.104076,  1.508609,  7.179984,  0.957057,  0.003434 
  0.139972,  0.677729,  0.625294,  0.361807,  0.159723,  1.794445,  7.300643,  0.957057,  0.003434 
  0.135851,  0.674925,  0.646480,  0.383805,  0.061423,  1.585462,  7.007608,  0.957057,  0.003434 
  0.137809,  1.350956,  0.662653,  0.393223,  0.124022,  2.685301,  7.252921,  0.957057,  0.003434 
  0.129338,  0.879564,  0.659025,  0.415021,  0.061821,  2.737645,  7.436051,  0.957057,  0.003434 
  0.131051,  0.814452,  0.666916,  0.416438,  0.349522,  1.888192,  7.334809,  0.957057,  0.003434 
  0.136888,  1.388719,  0.618199,  0.406032,  0.085970,  2.400779,  7.008463,  0.957057,  0.003434 
  0.136025,  1.116235,  0.637972,  0.384776,  0.352657,  2.743335,  6.957932,  0.957057,  0.003434 
  0.129167,  0.635821,  0.656156,  0.405759,  0.352921,  2.351673,  7.010869,  0.957057,  0.003434 
  0.131769,  1.057915,  0.624736,  0.366837,  0.092544,  1.580342,  7.332582,  0.957057,  0.003434 
  0.132383,  0.769545,  0.661352,  0.371928,  0.144641,  1.527604,  7.382223,  0.957057,  0.003434 
  0.132540,  0.625298,  0.667476,  0.406457,  0.253258,  1.541521,  6.920777,  0.957057,  0.003434 
  0.138026,  0.613959,  0.652615,  0.364249,  0.102762,  2.116300,  7.058778,  0.957057,  0.003434 
  0.131507,  0.624034,  0.635213,  0.392191,  0.337086,  1.709801,  7.046257,  0.957057,  0.003434 
  0.131498,  1.167939,  0.620462,  0.396736,  0.064741,  1.525590,  7.449039,  0.957057,  0.003434 
  0.129574,  1.355101,  0.633306,  0.365217,  0.339081,  2.562406,  7.472566,  0.957057,  0.003434 
  0.135675,  1.260446,  0.652654,  0.375627,  0.351822,  2.581313,  7.221750,  0.957057,  0.003434 
  0.139011,  0.917002,  0.691282,  0.417715,  0.350508,  2.681143,  7.249976,  0.957057,  0.003434 
