VARIABLES = "X", "Y", "obj_func", "sens_cb1", sens_sig", "sens_cb2","sens_kar", "sens_cw2", sens_cw3", "sens_cv1", "sens_x", "sens_y"
1.077716E+00      9.056605E-03      -4.726895E-01     9.002066E+00      6.708611E-01      1.415900E-01      3.264202E+00      4.229759E-01      -9.935447E-03     1.705525E-02      5.271639E+00      3.557877E+01      
1.077716E+00      9.056605E-03      -1.299913E-01     7.981941E+00      2.049853E-01      1.372165E-01      2.705214E+00      3.066934E-01      -6.247877E-03     2.227398E-02      4.713594E+00      2.999712E+01      
1.077716E+00      9.056605E-03      -2.828400E-01     9.074525E+00      4.271027E-01      1.278322E-01      2.516280E+00      3.540770E-01      -1.080737E-03     1.876685E-02      4.987563E+00      3.189790E+01      
1.077716E+00      9.056605E-03      -2.954858E-01     8.742494E+00      4.842335E-01      1.177862E-01      2.657811E+00      3.425393E-01      -1.279922E-02     1.781653E-02      5.149083E+00      3.079183E+01      
1.077716E+00      9.056605E-03      -2.188750E-01     8.141324E+00      1.805124E-01      1.250885E-01      2.922817E+00      2.560421E-01      -2.697612E-02     1.738542E-02      4.747483E+00      2.953084E+01      
1.077716E+00      9.056605E-03      -3.435043E-01     8.353162E+00      3.106375E-01      1.154095E-01      3.200118E+00      1.982407E-01      -1.695029E-03     1.527311E-02      5.074816E+00      3.394622E+01      
1.077716E+00      9.056605E-03      -4.471364E-01     9.289274E+00      6.093427E-01      1.275796E-01      2.847043E+00      3.935336E-01      -1.142381E-02     1.497681E-02      5.084051E+00      3.299168E+01      
1.077716E+00      9.056605E-03      -2.308735E-01     7.793910E+00      1.777344E-01      1.336284E-01      3.392260E+00      2.899741E-01      -3.538636E-02     1.858138E-02      4.954123E+00      3.187714E+01      
1.077716E+00      9.056605E-03      -2.273853E-01     8.728795E+00      3.524747E-01      1.293789E-01      2.678777E+00      3.480068E-01      -4.098568E-03     1.992550E-02      5.025678E+00      3.174434E+01      
1.077716E+00      9.056605E-03      -3.921131E-01     9.531898E+00      8.257049E-01      1.446978E-01      2.481942E+00      4.568299E-01      -3.055664E-03     1.803465E-02      5.182387E+00      3.298063E+01      
1.077716E+00      9.056605E-03      -1.909207E-01     8.461081E+00      2.404985E-01      1.372541E-01      2.772710E+00      3.457066E-01      -3.654277E-02     2.198980E-02      4.825795E+00      2.835055E+01      
1.077716E+00      9.056605E-03      -1.903901E-01     8.352075E+00      3.406811E-01      1.437065E-01      2.853246E+00      3.764882E-01      -3.543282E-02     2.295886E-02      5.035814E+00      2.885963E+01      
1.077716E+00      9.056605E-03      -3.896057E-01     8.893791E+00      4.906462E-01      1.350048E-01      3.117849E+00      3.846176E-01      -1.231976E-02     1.754184E-02      5.174724E+00      3.403186E+01      
