VARIABLES = "X", "Y", "obj_func"
1.081862E+00      2.510448E-02      -4.871337E-02     
1.081862E+00      2.510448E-02      -3.975374E-02     
1.081862E+00      2.510448E-02      -4.475054E-02     
1.081862E+00      2.510448E-02      -5.060729E-02     
1.081862E+00      2.510448E-02      -3.907709E-02     
1.081862E+00      2.510448E-02      -4.142288E-02     
1.081862E+00      2.510448E-02      -4.360855E-02     
1.081862E+00      2.510448E-02      -4.043924E-02     
1.081862E+00      2.510448E-02      -4.145539E-02     
1.081862E+00      2.510448E-02      -6.716098E-02     
1.081862E+00      2.510448E-02      -3.857024E-02     
1.081862E+00      2.510448E-02      -3.972018E-02     
1.081862E+00      2.510448E-02      -4.556040E-02     
1.081862E+00      2.510448E-02      -4.028352E-02     
1.081862E+00      2.510448E-02      -4.350162E-02     
1.081862E+00      2.510448E-02      -4.465734E-02     
1.081862E+00      2.510448E-02      -3.968619E-02     
1.081862E+00      2.510448E-02      -3.965394E-02     
1.081862E+00      2.510448E-02      -4.338772E-02     
1.081862E+00      2.510448E-02      -3.965096E-02     
1.081862E+00      2.510448E-02      -4.185224E-02     
1.081862E+00      2.510448E-02      -1.031212E-01     
1.081862E+00      2.510448E-02      -4.035573E-02     
1.081862E+00      2.510448E-02      -4.981510E-02     
1.081862E+00      2.510448E-02      -4.227038E-02     
1.081862E+00      2.510448E-02      -3.805852E-02     
1.081862E+00      2.510448E-02      -4.045681E-02     
1.081862E+00      2.510448E-02      -4.574819E-02     
1.081862E+00      2.510448E-02      -3.985415E-02     
1.081862E+00      2.510448E-02      -4.293284E-02     
1.081862E+00      2.510448E-02      -9.379688E-02     
1.081862E+00      2.510448E-02      -3.951137E-02     
1.081862E+00      2.510448E-02      -4.139731E-02     
1.081862E+00      2.510448E-02      -4.359135E-02     
1.081862E+00      2.510448E-02      -3.920732E-02     
1.081862E+00      2.510448E-02      -4.180701E-02     
1.081862E+00      2.510448E-02      -4.648003E-02     
1.081862E+00      2.510448E-02      -4.057189E-02     
1.081862E+00      2.510448E-02      -4.014681E-02     
1.081862E+00      2.510448E-02      -4.561857E-02     
1.081862E+00      2.510448E-02      -4.004689E-02     
1.081862E+00      2.510448E-02      -4.381635E-02     
1.081862E+00      2.510448E-02      -4.704661E-02     
1.081862E+00      2.510448E-02      -3.994166E-02     
1.081862E+00      2.510448E-02      -4.268793E-02     
1.081862E+00      2.510448E-02      -4.425695E-02     
1.081862E+00      2.510448E-02      -3.854468E-02     
1.081862E+00      2.510448E-02      -4.105047E-02     
1.081862E+00      2.510448E-02      -4.644697E-02     
1.081862E+00      2.510448E-02      -4.027473E-02     
1.081862E+00      2.510448E-02      -4.257117E-02     
1.081862E+00      2.510448E-02      -5.357107E-02     
1.081862E+00      2.510448E-02      -3.872186E-02     
1.081862E+00      2.510448E-02      -3.991188E-02     
1.081862E+00      2.510448E-02      -4.910658E-02     
1.081862E+00      2.510448E-02      -3.895639E-02     
1.081862E+00      2.510448E-02      -4.281362E-02     
1.081862E+00      2.510448E-02      -7.348300E-02     
1.081862E+00      2.510448E-02      -4.122823E-02     
1.081862E+00      2.510448E-02      -4.088623E-02     
1.081862E+00      2.510448E-02      -4.159725E-02     
1.081862E+00      2.510448E-02      -3.855426E-02     
1.081862E+00      2.510448E-02      -4.051119E-02     
1.081862E+00      2.510448E-02      -8.617617E-02     
1.081862E+00      2.510448E-02      -3.980313E-02     
1.081862E+00      2.510448E-02      -4.612225E-02     
1.081862E+00      2.510448E-02      -4.666079E-02     
1.081862E+00      2.510448E-02      -3.916419E-02     
1.081862E+00      2.510448E-02      -4.158132E-02     
1.081862E+00      2.510448E-02      -4.357474E-02     
1.081862E+00      2.510448E-02      -4.003019E-02     
1.081862E+00      2.510448E-02      -4.085866E-02     
1.081862E+00      2.510448E-02      -4.677351E-02     
1.081862E+00      2.510448E-02      -3.900400E-02     
1.081862E+00      2.510448E-02      -4.079786E-02     
1.081862E+00      2.510448E-02      -6.986875E-02     
1.081862E+00      2.510448E-02      -4.001873E-02     
1.081862E+00      2.510448E-02      -4.565921E-02     
1.081862E+00      2.510448E-02      -4.419243E-02     
1.081862E+00      2.510448E-02      -4.075543E-02     
1.081862E+00      2.510448E-02      -4.002425E-02     
1.081862E+00      2.510448E-02      -4.230638E-02     
1.081862E+00      2.510448E-02      -3.883174E-02     
1.081862E+00      2.510448E-02      -4.229020E-02     
1.081862E+00      2.510448E-02      -5.933150E-02     
1.081862E+00      2.510448E-02      -4.095667E-02     
1.081862E+00      2.510448E-02      -4.663303E-02     
1.081862E+00      2.510448E-02      -4.850941E-02     
1.081862E+00      2.510448E-02      -3.822736E-02     
1.081862E+00      2.510448E-02      -3.964341E-02     
1.081862E+00      2.510448E-02      -4.827315E-02     
1.081862E+00      2.510448E-02      -4.013523E-02     
1.081862E+00      2.510448E-02      -4.184472E-02     
1.081862E+00      2.510448E-02      -5.787160E-02     
1.081862E+00      2.510448E-02      -3.945384E-02     
1.081862E+00      2.510448E-02      -4.131344E-02     
1.081862E+00      2.510448E-02      -4.376900E-02     
1.081862E+00      2.510448E-02      -3.898256E-02     
1.081862E+00      2.510448E-02      -4.242333E-02     
1.081862E+00      2.510448E-02      -5.074374E-02     
1.081862E+00      2.510448E-02      -3.839286E-02     
1.081862E+00      2.510448E-02      -4.063593E-02     
1.081862E+00      2.510448E-02      -7.483037E-02     
1.081862E+00      2.510448E-02      -4.035514E-02     
1.081862E+00      2.510448E-02      -4.707395E-02     
1.081862E+00      2.510448E-02      -4.429014E-02     
1.081862E+00      2.510448E-02      -3.915376E-02     
1.081862E+00      2.510448E-02      -4.216688E-02     
1.081862E+00      2.510448E-02      -4.394367E-02     
1.081862E+00      2.510448E-02      -3.984511E-02     
1.081862E+00      2.510448E-02      -4.096281E-02     
1.081862E+00      2.510448E-02      -4.814872E-02     
1.081862E+00      2.510448E-02      -3.872632E-02     
1.081862E+00      2.510448E-02      -4.075194E-02     
1.081862E+00      2.510448E-02      -6.713821E-02     
1.081862E+00      2.510448E-02      -4.017065E-02     
1.081862E+00      2.510448E-02      -4.797103E-02     
1.081862E+00      2.510448E-02      -4.334440E-02     
1.081862E+00      2.510448E-02      -3.981980E-02     
1.081862E+00      2.510448E-02      -3.976498E-02     
1.081862E+00      2.510448E-02      -4.322010E-02     
1.081862E+00      2.510448E-02      -3.905906E-02     
1.081862E+00      2.510448E-02      -4.165632E-02     
1.081862E+00      2.510448E-02      -7.377083E-02     
1.081862E+00      2.510448E-02      -4.140429E-02     
1.081862E+00      2.510448E-02      -4.546902E-02     
1.081862E+00      2.510448E-02      -4.563907E-02     
1.081862E+00      2.510448E-02      -3.816173E-02     
1.081862E+00      2.510448E-02      -3.999508E-02     
1.081862E+00      2.510448E-02      -4.696593E-02     
1.081862E+00      2.510448E-02      -4.003313E-02     
1.081862E+00      2.510448E-02      -4.118474E-02     
1.081862E+00      2.510448E-02      -6.505927E-02     
1.081862E+00      2.510448E-02      -3.964517E-02     
1.081862E+00      2.510448E-02      -4.120963E-02     
1.081862E+00      2.510448E-02      -4.354609E-02     
1.081862E+00      2.510448E-02      -3.927032E-02     
1.081862E+00      2.510448E-02      -4.213114E-02     
1.081862E+00      2.510448E-02      -4.915754E-02     
1.081862E+00      2.510448E-02      -4.117105E-02     
1.081862E+00      2.510448E-02      -4.103762E-02     
1.081862E+00      2.510448E-02      -4.416994E-02     
1.081862E+00      2.510448E-02      -3.931943E-02     
1.081862E+00      2.510448E-02      -4.205987E-02     
1.081862E+00      2.510448E-02      -4.579215E-02     
1.081862E+00      2.510448E-02      -3.925218E-02     
1.081862E+00      2.510448E-02      -4.482589E-02     
1.081862E+00      2.510448E-02      -4.526265E-02     
1.081862E+00      2.510448E-02      -3.831519E-02     
1.081862E+00      2.510448E-02      -4.128412E-02     
1.081862E+00      2.510448E-02      -5.517855E-02     
1.081862E+00      2.510448E-02      -4.120899E-02     
1.081862E+00      2.510448E-02      -4.355011E-02     
1.081862E+00      2.510448E-02      -4.523510E-02     
1.081862E+00      2.510448E-02      -3.812830E-02     
1.081862E+00      2.510448E-02      -3.926790E-02     
1.081862E+00      2.510448E-02      -5.635718E-02     
1.081862E+00      2.510448E-02      -3.944420E-02     
1.081862E+00      2.510448E-02      -4.347479E-02     
1.081862E+00      2.510448E-02      -6.126918E-02     
1.081862E+00      2.510448E-02      -4.218572E-02     
1.081862E+00      2.510448E-02      -4.144898E-02     
1.081862E+00      2.510448E-02      -4.226356E-02     
1.081862E+00      2.510448E-02      -3.895857E-02     
1.081862E+00      2.510448E-02      -4.057938E-02     
1.081862E+00      2.510448E-02      -4.578340E-02     
1.081862E+00      2.510448E-02      -3.973446E-02     
1.081862E+00      2.510448E-02      -4.464431E-02     
1.081862E+00      2.510448E-02      -6.150748E-02     
1.081862E+00      2.510448E-02      -3.907838E-02     
1.081862E+00      2.510448E-02      -4.532200E-02     
1.081862E+00      2.510448E-02      -4.354170E-02     
1.081862E+00      2.510448E-02      -3.906910E-02     
1.081862E+00      2.510448E-02      -4.150819E-02     
1.081862E+00      2.510448E-02      -5.604791E-02     
1.081862E+00      2.510448E-02      -3.887914E-02     
1.081862E+00      2.510448E-02      -4.032420E-02     
1.081862E+00      2.510448E-02      -4.604761E-02     
1.081862E+00      2.510448E-02      -4.070667E-02     
1.081862E+00      2.510448E-02      -4.437814E-02     
1.081862E+00      2.510448E-02      -5.329783E-02     
1.081862E+00      2.510448E-02      -4.075738E-02     
1.081862E+00      2.510448E-02      -3.970327E-02     
1.081862E+00      2.510448E-02      -4.450319E-02     
1.081862E+00      2.510448E-02      -3.876201E-02     
1.081862E+00      2.510448E-02      -4.074365E-02     
1.081862E+00      2.510448E-02      -5.193949E-02     
1.081862E+00      2.510448E-02      -4.048611E-02     
1.081862E+00      2.510448E-02      -4.845893E-02     
1.081862E+00      2.510448E-02      -4.186961E-02     
1.081862E+00      2.510448E-02      -3.813189E-02     
1.081862E+00      2.510448E-02      -4.073573E-02     
1.081862E+00      2.510448E-02      -5.500204E-02     
1.081862E+00      2.510448E-02      -4.050467E-02     
1.081862E+00      2.510448E-02      -4.214565E-02     
1.081862E+00      2.510448E-02      -6.655324E-02     
1.081862E+00      2.510448E-02      -3.920440E-02     
1.081862E+00      2.510448E-02      -4.066347E-02     
1.081862E+00      2.510448E-02      -4.238545E-02     
1.081862E+00      2.510448E-02      -3.858960E-02     
1.081862E+00      2.510448E-02      -4.432310E-02     
1.081862E+00      2.510448E-02      -5.195721E-02     
1.081862E+00      2.510448E-02      -4.064421E-02     
1.081862E+00      2.510448E-02      -4.107940E-02     
1.081862E+00      2.510448E-02      -5.931284E-02     
1.081862E+00      2.510448E-02      -3.983794E-02     
1.081862E+00      2.510448E-02      -4.217998E-02     
1.081862E+00      2.510448E-02      -4.662746E-02     
1.081862E+00      2.510448E-02      -3.911840E-02     
1.081862E+00      2.510448E-02      -4.129882E-02     
1.081862E+00      2.510448E-02      -4.376413E-02     
1.081862E+00      2.510448E-02      -3.876553E-02     
1.081862E+00      2.510448E-02      -4.194994E-02     
1.081862E+00      2.510448E-02      -5.295054E-02     
1.081862E+00      2.510448E-02      -4.263522E-02     
1.081862E+00      2.510448E-02      -4.297200E-02     
1.081862E+00      2.510448E-02      -4.998963E-02     
1.081862E+00      2.510448E-02      -3.856107E-02     
1.081862E+00      2.510448E-02      -3.966061E-02     
1.081862E+00      2.510448E-02      -4.297226E-02     
1.081862E+00      2.510448E-02      -3.942385E-02     
1.081862E+00      2.510448E-02      -4.209838E-02     
