       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.129018,  1.394351,  0.653653,  0.361834,  0.313846,  2.708499,  7.124974,  1.076376,  0.009409 
  0.130399,  1.026683,  0.630011,  0.366218,  0.349208,  2.742023,  7.345711,  1.076376,  0.009409 
  0.129665,  1.252746,  0.692939,  0.364768,  0.062178,  1.734968,  7.460142,  1.076376,  0.009409 
  0.139991,  1.376061,  0.677488,  0.404041,  0.060848,  1.873269,  7.334174,  1.076376,  0.009409 
  0.129904,  1.363380,  0.667782,  0.370380,  0.119386,  1.585945,  7.440789,  1.076376,  0.009409 
  0.130061,  1.160728,  0.662627,  0.377502,  0.348956,  2.634814,  6.974588,  1.076376,  0.009409 
  0.138416,  1.255957,  0.641148,  0.360816,  0.309164,  2.420492,  7.348657,  1.076376,  0.009409 
  0.137143,  1.219011,  0.611081,  0.367124,  0.295996,  2.748780,  7.000967,  1.076376,  0.009409 
  0.129450,  0.972789,  0.614283,  0.360798,  0.292434,  2.220683,  7.225238,  1.076376,  0.009409 
  0.138245,  1.280669,  0.697668,  0.375949,  0.137684,  1.511018,  7.475652,  1.076376,  0.009409 
  0.137932,  1.377808,  0.632335,  0.385642,  0.350930,  2.701207,  7.205160,  1.076376,  0.009409 
  0.129688,  1.050419,  0.635762,  0.375771,  0.328236,  2.434716,  7.250346,  1.076376,  0.009409 
  0.135191,  1.396627,  0.664606,  0.375125,  0.348223,  2.556762,  6.913755,  1.076376,  0.009409 
  0.130937,  1.369192,  0.611758,  0.363055,  0.245681,  1.689102,  7.465516,  1.076376,  0.009409 
  0.139335,  0.686003,  0.632897,  0.414683,  0.074363,  1.537190,  7.437793,  1.076376,  0.009409 
  0.133015,  1.125611,  0.613379,  0.362383,  0.346636,  1.558346,  7.178220,  1.076376,  0.009409 
  0.129630,  1.075456,  0.671979,  0.374550,  0.264630,  2.669416,  7.181819,  1.076376,  0.009409 
  0.138278,  0.883886,  0.622494,  0.418289,  0.061812,  1.902373,  7.070779,  1.076376,  0.009409 
  0.132421,  1.382564,  0.625809,  0.360002,  0.211222,  1.865977,  7.433354,  1.076376,  0.009409 
  0.138515,  1.351742,  0.686286,  0.361737,  0.339072,  1.833529,  6.984070,  1.076376,  0.009409 
  0.139827,  0.878413,  0.674619,  0.365254,  0.351989,  2.453387,  7.474862,  1.076376,  0.009409 
  0.129362,  1.389053,  0.622005,  0.369159,  0.142495,  2.413297,  7.348369,  1.076376,  0.009409 
  0.133540,  1.233481,  0.646635,  0.360206,  0.340977,  1.892788,  7.208809,  1.076376,  0.009409 
  0.129983,  1.323576,  0.636048,  0.360613,  0.186744,  2.570111,  7.362169,  1.076376,  0.009409 
  0.139753,  0.966923,  0.618336,  0.377319,  0.322646,  2.564990,  7.336767,  1.076376,  0.009409 
  0.139623,  1.265183,  0.643000,  0.405476,  0.325923,  2.630508,  7.034048,  1.076376,  0.009409 
  0.139917,  1.169344,  0.623963,  0.361020,  0.113674,  1.565988,  7.126741,  1.076376,  0.009409 
  0.139127,  1.201399,  0.638565,  0.415340,  0.308398,  2.686966,  7.167746,  1.076376,  0.009409 
  0.129174,  1.054118,  0.611147,  0.412623,  0.311370,  2.027413,  7.290755,  1.076376,  0.009409 
  0.139496,  1.294732,  0.672857,  0.377920,  0.221216,  1.557952,  6.915846,  1.076376,  0.009409 
