       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.133049,  0.727810,  0.625519,  0.409841,  0.057661,  2.708891,  7.386016,  0.977878,  0.002120 
  0.138845,  0.606609,  0.698811,  0.415025,  0.103233,  2.355043,  7.448365,  0.977878,  0.002120 
  0.130635,  0.733596,  0.670892,  0.419266,  0.060211,  2.304494,  7.300177,  0.977878,  0.002120 
  0.130123,  1.374135,  0.668535,  0.415155,  0.281919,  1.971347,  7.070079,  0.977878,  0.002120 
  0.137909,  0.784347,  0.620375,  0.367365,  0.156723,  2.741059,  7.078843,  0.977878,  0.002120 
  0.139784,  0.687898,  0.694397,  0.372732,  0.348496,  2.673441,  6.976409,  0.977878,  0.002120 
  0.139654,  1.005939,  0.670424,  0.362993,  0.273961,  2.712524,  7.307799,  0.977878,  0.002120 
  0.130302,  1.302777,  0.683362,  0.414493,  0.349703,  1.521608,  7.185746,  0.977878,  0.002120 
  0.129928,  1.340522,  0.645190,  0.369383,  0.329751,  2.053452,  7.349257,  0.977878,  0.002120 
  0.139441,  0.663484,  0.637726,  0.368469,  0.173169,  2.596281,  7.408674,  0.977878,  0.002120 
  0.136340,  0.668429,  0.687387,  0.408835,  0.061101,  2.420298,  6.938005,  0.977878,  0.002120 
  0.132272,  0.883600,  0.698055,  0.364951,  0.307667,  2.725785,  7.433401,  0.977878,  0.002120 
  0.132096,  0.632053,  0.693873,  0.382733,  0.055829,  2.336312,  7.040252,  0.977878,  0.002120 
  0.130064,  0.694943,  0.661227,  0.416824,  0.118458,  2.508093,  7.420520,  0.977878,  0.002120 
  0.136982,  1.322652,  0.615003,  0.415425,  0.344141,  2.460870,  6.999067,  0.977878,  0.002120 
  0.136831,  0.732254,  0.692561,  0.367045,  0.215179,  2.701539,  7.122657,  0.977878,  0.002120 
  0.133058,  1.289121,  0.648629,  0.363032,  0.319783,  2.189127,  7.428530,  0.977878,  0.002120 
  0.138953,  1.230376,  0.634378,  0.411932,  0.341474,  2.593787,  7.111695,  0.977878,  0.002120 
  0.136430,  1.277239,  0.699218,  0.362893,  0.350573,  2.133675,  7.286485,  0.977878,  0.002120 
  0.130340,  0.788248,  0.612542,  0.418611,  0.080755,  1.601787,  6.949147,  0.977878,  0.002120 
  0.139143,  0.810359,  0.632293,  0.406586,  0.241558,  2.748587,  7.225609,  0.977878,  0.002120 
  0.139967,  1.356617,  0.636175,  0.410541,  0.295882,  2.116037,  6.944779,  0.977878,  0.002120 
  0.137475,  0.613370,  0.665863,  0.385562,  0.066433,  2.691297,  7.326556,  0.977878,  0.002120 
  0.129234,  0.617516,  0.613695,  0.411587,  0.287766,  2.566346,  7.368323,  0.977878,  0.002120 
  0.129697,  0.643311,  0.687007,  0.419362,  0.302884,  2.168950,  6.920965,  0.977878,  0.002120 
  0.137756,  0.768373,  0.690279,  0.417305,  0.076163,  2.178448,  7.279768,  0.977878,  0.002120 
  0.133310,  1.203429,  0.628324,  0.378335,  0.351440,  1.529530,  7.496511,  0.977878,  0.002120 
  0.131739,  0.647755,  0.619035,  0.364346,  0.067858,  2.201994,  7.147327,  0.977878,  0.002120 
  0.130932,  1.021113,  0.616201,  0.363539,  0.338732,  1.999532,  7.448681,  0.977878,  0.002120 
  0.130263,  0.610227,  0.646906,  0.380270,  0.335836,  2.251274,  7.437647,  0.977878,  0.002120 
